record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
eval_01646,writer_independent_evaluation,compact_trace,0.52111274,0.32000000,0.61407057,8,100,0,83,0,52,63,44,100,67,82,63,69,31,61,0
eval_01647,writer_independent_evaluation,compact_trace,0.53348051,0.32000000,0.59983447,17,94,0,66,11,93,63,100,100,98,81,64,62,29,47,0
eval_01648,writer_independent_evaluation,long_sweep,0.35873109,0.47000000,1.31017360,6,95,75,100,81,65,48,27,41,0,100,24,70,45,0,49
eval_01649,writer_independent_evaluation,compact_trace,0.54319700,0.32000000,0.58910488,96,64,100,100,50,99,15,68,0,31,22,0,47,27,14,25
eval_01650,writer_independent_evaluation,compact_trace,0.52146365,0.32000000,0.61365735,11,75,26,100,46,81,28,46,0,17,21,19,59,0,100,11
eval_01651,writer_independent_evaluation,long_sweep,0.34541783,0.47000000,1.36067091,0,93,64,100,100,80,91,50,80,20,68,0,22,20,87,28
eval_01652,writer_independent_evaluation,long_sweep,0.35958080,0.47000000,1.30707757,22,80,0,35,32,0,87,22,100,69,61,100,18,65,9,19
eval_01653,writer_independent_evaluation,compact_trace,0.51228717,0.32000000,0.62464965,0,87,32,100,55,79,51,48,33,21,25,0,62,0,100,4
eval_01654,writer_independent_evaluation,long_sweep,0.34110463,0.47000000,1.37787634,89,77,57,100,19,73,0,36,19,0,67,5,100,35,83,67
eval_01655,writer_independent_evaluation,long_sweep,0.36266467,0.47000000,1.29596303,22,91,3,65,65,51,54,0,0,2,9,55,28,100,100,99
eval_01656,writer_independent_evaluation,compact_trace,0.47733079,0.32000000,0.67039464,100,98,100,100,71,83,50,66,36,50,21,33,0,16,7,0
eval_01657,writer_independent_evaluation,long_sweep,0.34397820,0.47000000,1.36636566,100,99,68,100,32,70,10,35,20,0,76,4,59,31,0,23
eval_01658,writer_independent_evaluation,long_sweep,0.34706874,0.47000000,1.35419860,11,100,16,66,27,32,0,0,14,28,64,59,100,92,39,97
eval_01659,writer_independent_evaluation,long_sweep,0.34290021,0.47000000,1.37066114,29,88,77,100,81,74,47,51,100,49,98,20,56,0,0,4
eval_01660,writer_independent_evaluation,compact_trace,0.49796937,0.32000000,0.64260980,0,68,54,81,92,100,100,85,95,63,90,42,87,21,85,0
eval_01661,writer_independent_evaluation,long_sweep,0.36204446,0.47000000,1.29818310,34,81,30,59,100,51,90,14,22,0,0,43,20,92,90,100
eval_01662,writer_independent_evaluation,compact_trace,0.53196032,0.32000000,0.60154863,3,90,54,100,100,90,82,70,64,49,72,28,62,9,0,0
eval_01663,writer_independent_evaluation,compact_trace,0.54111618,0.32000000,0.59137023,20,85,61,100,100,93,67,69,82,44,93,18,48,4,0,0
eval_01664,writer_independent_evaluation,compact_trace,0.53329449,0.32000000,0.60004370,23,86,62,100,71,71,41,43,0,24,7,17,52,7,100,0
eval_01665,writer_independent_evaluation,compact_trace,0.54639936,0.32000000,0.58565223,65,97,70,100,39,66,24,28,55,0,100,19,53,34,0,21
eval_01666,writer_independent_evaluation,compact_trace,0.53670054,0.32000000,0.59623566,100,100,55,93,20,71,0,43,4,11,45,0,68,24,33,42
eval_01667,writer_independent_evaluation,compact_trace,0.54658319,0.32000000,0.58545525,92,93,50,100,41,65,88,79,100,74,91,29,53,0,0,4
eval_01668,writer_independent_evaluation,long_sweep,0.35041942,0.47000000,1.34124988,20,87,100,100,80,83,40,66,20,49,0,33,0,15,100,0
eval_01669,writer_independent_evaluation,compact_trace,0.48176965,0.32000000,0.66421784,100,100,100,92,67,77,33,62,33,46,33,30,0,15,0,0
eval_01670,writer_independent_evaluation,long_sweep,0.35613981,0.47000000,1.31970643,84,100,52,90,13,57,2,19,58,0,100,25,46,44,0,19
eval_01671,writer_independent_evaluation,long_sweep,0.35392550,0.47000000,1.32796309,30,85,0,47,9,5,66,0,100,36,100,79,56,100,39,60
eval_01672,writer_independent_evaluation,long_sweep,0.34896908,0.47000000,1.34682420,39,51,76,82,100,100,71,65,44,31,0,1,29,0,97,2
eval_01673,writer_independent_evaluation,long_sweep,0.34066689,0.47000000,1.37964685,41,100,4,73,26,49,80,61,100,85,63,58,29,29,0,0
eval_01674,writer_independent_evaluation,long_sweep,0.35427683,0.47000000,1.32664615,80,100,42,78,12,46,0,10,56,0,100,22,61,49,8,33
eval_01675,writer_independent_evaluation,long_sweep,0.35208699,0.47000000,1.33489737,47,66,50,100,92,98,78,55,47,18,0,0,46,19,100,0
eval_01676,writer_independent_evaluation,long_sweep,0.34687034,0.47000000,1.35497314,6,95,53,100,72,68,63,33,43,0,0,20,43,40,100,48
eval_01677,writer_independent_evaluation,compact_trace,0.52736109,0.32000000,0.60679486,57,100,30,71,0,42,37,41,88,60,100,65,90,32,92,0
eval_01678,writer_independent_evaluation,long_sweep,0.36301999,0.47000000,1.29469455,28,94,100,100,100,96,22,90,15,58,86,51,65,0,0,8
eval_01679,writer_independent_evaluation,long_sweep,0.34562144,0.47000000,1.35986933,38,67,44,100,85,96,71,58,40,24,0,7,43,17,100,0
eval_01680,writer_independent_evaluation,compact_trace,0.53721395,0.32000000,0.59566584,100,100,55,93,17,74,0,53,57,47,84,43,55,22,29,0
eval_01681,writer_independent_evaluation,long_sweep,0.36217293,0.47000000,1.29772261,31,49,91,77,59,100,0,73,25,41,100,57,71,36,37,0
eval_01682,writer_independent_evaluation,long_sweep,0.34324890,0.47000000,1.36926876,32,100,0,77,11,54,100,59,46,86,41,79,45,33,41,0
eval_01683,writer_independent_evaluation,long_sweep,0.33978715,0.47000000,1.38321886,0,96,52,100,72,90,57,46,63,0,23,24,49,37,100,43
eval_01684,writer_independent_evaluation,long_sweep,0.33874470,0.47000000,1.38747559,0,100,40,96,49,51,42,5,20,0,3,36,51,39,100,42
eval_01685,writer_independent_evaluation,long_sweep,0.35809114,0.47000000,1.31251502,0,81,54,71,81,100,11,97,29,74,100,82,84,41,83,0
eval_01686,writer_independent_evaluation,long_sweep,0.36035204,0.47000000,1.30428011,20,93,1,47,9,0,63,0,100,38,100,84,45,100,0,70
eval_01687,writer_independent_evaluation,long_sweep,0.34930209,0.47000000,1.34554018,99,83,58,100,27,67,78,65,100,84,86,41,55,4,0,0
eval_01688,writer_independent_evaluation,long_sweep,0.34564597,0.47000000,1.35977283,100,100,59,88,23,59,0,28,19,0,81,9,56,26,3,15
eval_01689,writer_independent_evaluation,compact_trace,0.54739312,0.32000000,0.58458900,100,100,60,90,26,62,0,31,12,0,62,4,60,33,9,36
eval_01690,writer_independent_evaluation,long_sweep,0.36052738,0.47000000,1.30364577,100,60,82,100,22,89,33,44,47,0,0,1,26,42,93,62
eval_01691,writer_independent_evaluation,compact_trace,0.53425723,0.32000000,0.59896242,0,100,40,94,60,63,50,26,33,0,19,32,59,40,100,48
eval_01692,writer_independent_evaluation,long_sweep,0.35601109,0.47000000,1.32018359,43,78,68,40,55,1,0,0,18,37,65,65,100,99,45,100
eval_01693,writer_independent_evaluation,long_sweep,0.35975132,0.47000000,1.30645804,82,94,18,100,28,65,68,30,34,0,0,24,47,56,100,86
eval_01694,writer_independent_evaluation,compact_trace,0.54770387,0.32000000,0.58425733,100,81,67,100,22,81,0,47,7,13,52,0,67,30,22,45
eval_01695,writer_independent_evaluation,compact_trace,0.52530732,0.32000000,0.60916722,44,100,32,71,0,44,29,37,88,49,100,57,75,29,58,0
eval_01696,writer_independent_evaluation,compact_trace,0.54609702,0.32000000,0.58597646,0,64,25,90,77,100,76,69,51,39,18,12,43,0,100,4
eval_01697,writer_independent_evaluation,compact_trace,0.51482204,0.32000000,0.62157401,19,100,14,84,0,56,72,45,100,69,100,58,86,29,77,0
eval_01698,writer_independent_evaluation,compact_trace,0.54258795,0.32000000,0.58976614,100,66,68,45,49,71,80,100,95,67,78,30,45,0,0,3
eval_01699,writer_independent_evaluation,long_sweep,0.36451388,0.47000000,1.28938847,67,92,0,93,16,57,100,29,78,0,14,25,43,64,67,100
eval_01700,writer_independent_evaluation,compact_trace,0.53139217,0.32000000,0.60219179,33,70,46,100,59,80,34,48,1,21,0,2,50,0,100,6
eval_01701,writer_independent_evaluation,long_sweep,0.34847960,0.47000000,1.34871597,63,100,14,72,0,41,87,41,100,62,63,74,60,36,52,0
eval_01702,writer_independent_evaluation,compact_trace,0.54584168,0.32000000,0.58625058,19,72,42,99,100,100,88,71,57,53,79,23,42,0,0,15
eval_01703,writer_independent_evaluation,long_sweep,0.34930955,0.47000000,1.34551145,31,100,1,70,0,29,35,0,82,23,100,62,85,99,31,93
eval_01704,writer_independent_evaluation,compact_trace,0.53466359,0.32000000,0.59850719,63,90,100,100,62,84,42,58,82,46,79,17,42,3,0,0
eval_01705,writer_independent_evaluation,compact_trace,0.53981029,0.32000000,0.59280085,20,80,46,95,100,100,80,76,86,50,99,23,53,7,0,0
eval_01706,writer_independent_evaluation,compact_trace,0.53904295,0.32000000,0.59364472,5,63,21,100,49,76,33,34,0,0,5,6,53,2,100,8
eval_01707,writer_independent_evaluation,long_sweep,0.34240580,0.47000000,1.37264028,63,67,74,100,99,80,73,39,35,7,0,3,51,4,100,0
eval_01708,writer_independent_evaluation,rising_tail,0.25247245,0.43000000,1.70315610,2,66,0,30,18,0,58,6,88,32,100,65,83,95,43,100
eval_01709,writer_independent_evaluation,compact_trace,0.51082509,0.32000000,0.62643751,0,57,39,75,81,96,100,100,85,74,72,48,55,23,43,0
eval_01710,writer_independent_evaluation,compact_trace,0.52737463,0.32000000,0.60677928,0,81,33,100,52,79,36,49,12,22,7,0,53,4,100,7
eval_01711,writer_independent_evaluation,compact_trace,0.50902823,0.32000000,0.62864882,0,59,39,78,75,100,100,98,83,74,69,49,56,25,61,0
eval_01712,writer_independent_evaluation,compact_trace,0.54008871,0.32000000,0.59249525,4,65,28,100,38,100,36,61,38,22,0,0,42,5,100,8
eval_01713,writer_independent_evaluation,compact_trace,0.50185128,0.32000000,0.63763910,0,64,43,78,81,100,100,98,95,73,88,49,81,24,83,0
eval_01714,writer_independent_evaluation,long_sweep,0.34880731,0.47000000,1.34744883,0,96,49,100,77,76,62,38,51,0,2,2,25,14,100,23
eval_01715,writer_independent_evaluation,compact_trace,0.53509865,0.32000000,0.59802057,46,45,0,58,20,83,69,100,100,81,91,53,69,27,48,0
eval_01716,writer_independent_evaluation,long_sweep,0.35072150,0.47000000,1.34009464,37,100,0,81,17,50,100,51,76,74,51,96,47,46,48,0
eval_01717,writer_independent_evaluation,long_sweep,0.34036806,0.47000000,1.38085811,46,100,19,78,0,43,85,40,100,58,68,75,58,38,60,0
eval_01718,writer_independent_evaluation,rising_tail,0.26674296,0.40000000,1.49957096,4,67,0,35,17,0,61,12,93,43,100,83,61,100,21,83
eval_01719,writer_independent_evaluation,long_sweep,0.34247066,0.47000000,1.37238035,0,86,51,100,81,83,47,58,80,45,100,20,58,0,1,1
eval_01720,writer_independent_evaluation,long_sweep,0.35991817,0.47000000,1.30585238,19,65,68,37,56,0,0,5,36,40,85,71,100,100,36,80
eval_01721,writer_independent_evaluation,compact_trace,0.52220740,0.32000000,0.61278335,42,92,64,100,50,49,23,16,0,10,34,11,68,4,100,0
eval_01722,writer_independent_evaluation,long_sweep,0.35304513,0.47000000,1.33127455,0,92,57,100,100,77,77,38,46,0,25,9,25,48,92,58
eval_01723,writer_independent_evaluation,long_sweep,0.33874010,0.47000000,1.38749442,0,72,29,100,71,82,74,43,57,5,23,0,45,28,100,35
eval_01724,writer_independent_evaluation,compact_trace,0.51045144,0.32000000,0.62689607,0,49,37,66,71,87,100,100,87,75,75,50,61,25,51,0
eval_01725,writer_independent_evaluation,long_sweep,0.35537607,0.47000000,1.32254262,43,93,23,65,55,27,21,0,0,33,48,64,100,93,45,100
eval_01726,writer_independent_evaluation,compact_trace,0.52226682,0.32000000,0.61271363,80,98,100,92,64,100,76,76,93,65,85,18,44,0,0,15
eval_01727,writer_independent_evaluation,compact_trace,0.53169466,0.32000000,0.60184919,38,100,28,70,0,41,36,40,100,38,87,61,89,28,93,0
eval_01728,writer_independent_evaluation,long_sweep,0.34003231,0.47000000,1.38222161,50,71,74,100,100,81,75,47,42,17,0,1,39,11,91,0
eval_01729,writer_independent_evaluation,compact_trace,0.48108986,0.32000000,0.66515641,80,100,100,97,75,82,55,66,35,50,20,34,5,16,0,0
eval_01730,writer_independent_evaluation,long_sweep,0.35377885,0.47000000,1.32851358,86,100,47,80,14,54,0,26,17,0,100,8,92,33,19,50
eval_01731,writer_independent_evaluation,long_sweep,0.35243628,0.47000000,1.33357440,18,61,51,37,44,0,0,13,33,48,84,79,100,100,35,75
eval_01732,writer_independent_evaluation,long_sweep,0.34867762,0.47000000,1.34794999,30,100,0,65,0,20,41,0,85,12,100,54,77,93,33,99
eval_01733,writer_independent_evaluation,long_sweep,0.34808275,0.47000000,1.35025363,15,81,54,100,91,81,43,55,44,49,100,32,66,3,0,0
eval_01734,writer_independent_evaluation,compact_trace,0.54365401,0.32000000,0.58860966,40,63,51,100,56,89,54,51,54,14,0,0,46,1,100,5
eval_01735,writer_independent_evaluation,long_sweep,0.35469743,0.47000000,1.32507302,93,69,79,100,18,84,57,60,94,73,100,34,70,1,0,0
eval_01736,writer_independent_evaluation,compact_trace,0.53227351,0.32000000,0.60119467,11,65,7,91,53,100,100,98,72,75,44,50,19,25,0,0
eval_01737,writer_independent_evaluation,compact_trace,0.54537838,0.32000000,0.58674860,100,96,80,100,42,71,12,40,0,4,49,0,55,30,0,19
eval_01738,writer_independent_evaluation,long_sweep,0.35479559,0.47000000,1.32470642,41,96,19,61,66,43,42,2,0,0,18,51,49,89,100,100
eval_01739,writer_independent_evaluation,long_sweep,0.36752862,0.47000000,1.27881198,42,93,5,61,93,54,100,14,21,0,0,41,14,83,97,100
eval_01740,writer_independent_evaluation,compact_trace,0.53426604,0.32000000,0.59895254,0,69,29,100,49,75,33,36,3,4,9,14,54,6,100,0
eval_01741,writer_independent_evaluation,compact_trace,0.52346751,0.32000000,0.61130823,16,72,35,100,46,74,26,42,0,13,4,3,53,0,100,4
eval_01742,writer_independent_evaluation,compact_trace,0.52722603,0.32000000,0.60695031,23,100,16,73,0,42,73,48,98,75,89,62,91,28,100,0
eval_01743,writer_independent_evaluation,long_sweep,0.35468163,0.47000000,1.32513208,100,100,55,80,21,54,0,26,28,0,98,5,79,26,7,19
eval_01744,writer_independent_evaluation,long_sweep,0.35538578,0.47000000,1.32250650,100,79,54,100,21,67,78,60,98,82,92,38,60,0,0,6
eval_01745,writer_independent_evaluation,long_sweep,0.34714446,0.47000000,1.35390322,34,100,0,75,0,41,25,9,84,0,100,33,73,65,16,71
eval_01746,writer_independent_evaluation,long_sweep,0.35447335,0.47000000,1.32591066,43,61,10,23,46,0,88,31,100,76,64,100,24,67,0,25
eval_01747,writer_independent_evaluation,compact_trace,0.50765998,0.32000000,0.63034317,0,73,52,81,100,100,100,84,88,63,76,42,60,20,72,0
eval_01748,writer_independent_evaluation,long_sweep,0.34177798,0.47000000,1.37516175,47,100,9,76,0,45,59,48,100,73,67,58,36,30,15,0
eval_01749,writer_independent_evaluation,compact_trace,0.54598257,0.32000000,0.58609929,50,100,27,77,0,45,41,30,100,40,84,67,63,33,46,0
eval_01750,writer_independent_evaluation,long_sweep,0.35941290,0.47000000,1.30768816,30,98,30,76,72,38,60,0,0,11,44,48,100,83,49,100
eval_01751,writer_independent_evaluation,long_sweep,0.34753463,0.47000000,1.35238321,96,71,52,46,31,73,72,100,100,71,86,33,52,1,0,0
eval_01752,writer_independent_evaluation,compact_trace,0.54478139,0.32000000,0.58739158,0,87,33,100,98,97,95,78,75,53,100,26,77,5,13,0
eval_01753,writer_independent_evaluation,long_sweep,0.35070324,0.47000000,1.34016439,0,69,37,96,100,100,100,65,68,34,20,9,32,0,97,1
eval_01754,writer_independent_evaluation,long_sweep,0.34831847,0.47000000,1.34933988,20,88,0,52,14,14,63,0,97,31,100,71,64,100,16,84
eval_01755,writer_independent_evaluation,long_sweep,0.36249514,0.47000000,1.29656910,54,96,33,71,73,34,30,0,0,29,49,65,100,100,31,98
eval_01756,writer_independent_evaluation,long_sweep,0.34120582,0.47000000,1.37746770,35,100,16,80,0,45,56,45,100,53,59,81,55,40,54,0
eval_01757,writer_independent_evaluation,compact_trace,0.54407283,0.32000000,0.58815656,23,88,68,100,97,81,63,60,87,40,100,16,55,0,0,1
eval_01758,writer_independent_evaluation,compact_trace,0.54360984,0.32000000,0.58865748,100,100,55,95,23,68,2,37,0,5,47,0,53,28,6,14
eval_01759,writer_independent_evaluation,compact_trace,0.49625307,0.32000000,0.64483228,19,100,1,79,0,57,39,46,87,51,87,41,81,19,100,0
eval_01760,writer_independent_evaluation,compact_trace,0.50447638,0.32000000,0.63432107,100,100,62,83,34,64,14,43,0,22,4,0,44,12,36,30
eval_01761,writer_independent_evaluation,compact_trace,0.53101832,0.32000000,0.60261574,32,100,0,70,9,39,68,37,100,59,86,67,82,33,91,0
eval_01762,writer_independent_evaluation,long_sweep,0.35730846,0.47000000,1.31539005,84,100,12,80,0,59,88,62,100,92,61,79,40,40,27,0
eval_01763,writer_independent_evaluation,compact_trace,0.53902825,0.32000000,0.59366090,83,100,38,82,81,87,94,85,100,53,100,20,53,6,0,0
eval_01764,writer_independent_evaluation,compact_trace,0.52709376,0.32000000,0.60710262,63,89,100,100,85,96,39,88,43,64,70,32,40,0,0,9
eval_01765,writer_independent_evaluation,compact_trace,0.52789046,0.32000000,0.60618637,0,66,39,93,56,100,57,61,58,22,28,0,50,2,100,5
eval_01766,writer_independent_evaluation,compact_trace,0.52581687,0.32000000,0.60857690,38,85,73,100,100,86,68,65,87,42,81,15,42,0,0,12
eval_01767,writer_independent_evaluation,compact_trace,0.51174551,0.32000000,0.62531081,64,86,79,100,100,87,73,63,93,41,83,13,43,0,0,5
eval_01768,writer_independent_evaluation,long_sweep,0.35286090,0.47000000,1.33196963,0,43,1,33,41,0,100,15,99,63,61,100,8,75,4,28
eval_01769,writer_independent_evaluation,long_sweep,0.35861400,0.47000000,1.31060136,0,100,76,97,100,65,75,32,44,0,1,6,21,26,100,23
eval_01770,writer_independent_evaluation,long_sweep,0.34204740,0.47000000,1.37407858,0,90,43,100,87,86,69,46,47,7,66,0,100,30,45,28
eval_01771,writer_independent_evaluation,long_sweep,0.36057608,0.47000000,1.30346972,25,92,29,62,86,43,56,3,0,0,8,53,38,94,100,100
eval_01772,writer_independent_evaluation,long_sweep,0.34431455,0.47000000,1.36503091,64,86,100,100,47,100,71,71,96,66,96,19,45,0,0,19
eval_01773,writer_independent_evaluation,compact_trace,0.50136704,0.32000000,0.63825496,0,72,23,81,67,100,100,99,94,75,87,49,83,25,75,0
eval_01774,writer_independent_evaluation,long_sweep,0.36361604,0.47000000,1.29257226,87,94,47,82,96,43,82,0,0,4,29,43,100,74,97,100
eval_01775,writer_independent_evaluation,compact_trace,0.53443829,0.32000000,0.59875949,27,72,56,100,60,66,35,26,0,12,32,16,69,0,100,10
eval_01776,writer_independent_evaluation,compact_trace,0.52041130,0.32000000,0.61489825,0,78,23,100,52,88,39,62,25,37,11,12,47,0,100,4
eval_01777,writer_independent_evaluation,long_sweep,0.35174288,0.47000000,1.33620330,52,100,18,79,0,35,23,0,72,18,100,57,72,92,21,85
eval_01778,writer_independent_evaluation,long_sweep,0.36665677,0.47000000,1.28185277,86,72,35,100,0,67,68,38,100,1,22,0,43,43,92,82
eval_01779,writer_independent_evaluation,compact_trace,0.51185806,0.32000000,0.62517332,0,33,40,52,73,75,100,100,100,86,87,58,76,29,73,0
eval_01780,writer_independent_evaluation,long_sweep,0.35660484,0.47000000,1.31798546,77,100,8,92,44,73,92,97,100,65,100,30,68,0,0,2
eval_01781,writer_independent_evaluation,long_sweep,0.34034893,0.47000000,1.38093572,46,67,71,100,60,73,58,33,51,0,0,1,62,3,100,8
eval_01782,writer_independent_evaluation,compact_trace,0.54116253,0.32000000,0.59131958,46,100,5,73,0,41,61,41,100,57,84,69,69,35,67,0
eval_01783,writer_independent_evaluation,long_sweep,0.35138511,0.47000000,1.33756380,18,93,10,55,55,27,13,0,0,34,5,81,45,100,100,98
eval_01784,writer_independent_evaluation,long_sweep,0.35752743,0.47000000,1.31458446,43,89,15,49,22,0,72,3,100,46,83,92,30,100,0,66
eval_01785,writer_independent_evaluation,long_sweep,0.34856514,0.47000000,1.34838498,100,100,54,97,16,68,0,32,24,0,74,15,76,50,21,59
eval_01786,writer_independent_evaluation,long_sweep,0.34712287,0.47000000,1.35398741,49,93,89,100,94,65,68,28,50,0,100,24,60,37,0,43
eval_01787,writer_independent_evaluation,long_sweep,0.34975274,0.47000000,1.34380649,29,100,30,64,62,30,20,0,1,31,0,77,41,93,100,95
eval_01788,writer_independent_evaluation,compact_trace,0.54556017,0.32000000,0.58655308,49,100,25,79,0,48,84,46,100,64,66,70,57,35,56,0
eval_01789,writer_independent_evaluation,compact_trace,0.53849921,0.32000000,0.59424414,3,94,51,100,100,100,72,79,51,56,68,30,46,9,0,0
eval_01790,writer_independent_evaluation,compact_trace,0.54031747,0.32000000,0.59224440,100,54,48,62,0,75,25,100,65,90,60,59,48,30,33,0
eval_01791,writer_independent_evaluation,long_sweep,0.35985781,0.47000000,1.30607143,50,100,13,80,76,54,100,16,40,0,37,42,53,84,0,98
eval_01792,writer_independent_evaluation,compact_trace,0.50753943,0.32000000,0.63049288,0,57,50,74,82,97,100,100,89,75,75,50,64,25,61,0
eval_01793,writer_independent_evaluation,compact_trace,0.53160879,0.32000000,0.60194640,30,88,74,100,100,88,66,69,74,46,90,22,50,7,0,0
