record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,digit_label
train_04681,training_writers,long_sweep,0.36434217,0.47000000,1.28999617,5,86,77,100,80,99,0,86,20,63,100,48,81,13,1,0,5
train_04682,training_writers,compact_trace,0.51393698,0.32000000,0.62264444,0,34,16,54,51,77,89,100,86,75,73,50,70,24,100,0,1
train_04683,training_writers,rising_tail,0.26192984,0.43000000,1.64166096,11,66,43,39,40,5,1,0,0,44,22,73,61,88,100,100,5
train_04684,training_writers,compact_trace,0.53676707,0.32000000,0.59616176,23,100,17,69,0,35,34,22,100,22,99,39,56,34,43,0,4
train_04685,training_writers,compact_trace,0.51347267,0.32000000,0.62320746,0,60,49,78,97,100,100,94,92,71,77,47,59,23,33,0,1
train_04686,training_writers,long_sweep,0.35923430,0.47000000,1.30833831,36,97,0,59,9,14,61,0,99,34,100,81,53,100,5,73,0
train_04687,training_writers,long_sweep,0.35039472,0.47000000,1.34134440,77,83,42,100,13,69,62,57,100,74,91,27,53,0,0,9,9
train_04688,training_writers,long_sweep,0.36579826,0.47000000,1.28486123,89,93,31,100,40,50,53,0,0,0,46,41,100,79,36,85,8
train_04689,training_writers,long_sweep,0.34774332,0.47000000,1.35157161,100,84,56,96,2,100,3,58,37,52,78,31,46,0,0,10,5
train_04690,training_writers,compact_trace,0.53514794,0.32000000,0.59796549,100,100,49,88,41,60,83,77,81,67,82,33,55,4,0,0,9
train_04691,training_writers,compact_trace,0.54736301,0.32000000,0.58462116,100,100,56,92,22,66,0,34,8,0,56,0,71,29,25,40,6
train_04692,training_writers,compact_trace,0.52272298,0.32000000,0.61217894,0,82,39,96,88,100,100,82,73,61,67,36,48,14,7,0,3
train_04693,training_writers,long_sweep,0.34262609,0.47000000,1.37175778,30,79,72,100,95,71,59,40,100,31,84,0,27,4,0,27,3
train_04694,training_writers,long_sweep,0.34634015,0.47000000,1.35704739,31,100,2,66,0,27,34,0,78,20,100,58,83,95,33,98,0
train_04695,training_writers,compact_trace,0.54549240,0.32000000,0.58662595,100,82,60,78,31,99,82,100,100,73,77,44,41,20,0,0,9
train_04696,training_writers,compact_trace,0.50770883,0.32000000,0.63028252,0,97,44,99,100,100,94,98,68,75,56,50,52,25,54,0,7
train_04697,training_writers,rising_tail,0.26545879,0.43000000,1.61983708,0,58,44,39,75,9,55,0,25,30,15,63,49,90,100,100,5
train_04698,training_writers,compact_trace,0.52287898,0.32000000,0.61199630,19,56,16,68,61,86,100,100,71,75,42,51,16,26,0,0,1
train_04699,training_writers,long_sweep,0.35560107,0.47000000,1.32170579,78,100,30,74,5,44,0,13,60,0,100,26,48,39,2,15,6
train_04700,training_writers,compact_trace,0.54285801,0.32000000,0.58947275,0,81,38,100,71,82,54,41,33,0,26,14,43,46,100,55,7
train_04701,training_writers,long_sweep,0.34033446,0.47000000,1.38099447,26,88,55,100,86,69,78,31,67,0,100,33,66,45,0,45,7
train_04702,training_writers,long_sweep,0.34418529,0.47000000,1.36554356,29,71,45,100,83,78,68,38,33,7,0,9,52,20,100,0,2
train_04703,training_writers,long_sweep,0.34090519,0.47000000,1.37868244,86,100,33,81,66,67,100,91,99,65,95,33,62,6,0,0,9
train_04704,training_writers,long_sweep,0.34013015,0.47000000,1.38182401,22,100,8,72,0,41,5,10,57,0,100,21,51,33,6,13,6
train_04705,training_writers,long_sweep,0.36328250,0.47000000,1.29375899,67,79,33,62,100,30,71,0,43,32,87,68,93,100,0,79,8
train_04706,training_writers,long_sweep,0.34968450,0.47000000,1.34406873,34,87,51,100,99,84,51,54,100,54,100,18,35,0,0,16,3
train_04707,training_writers,long_sweep,0.33995736,0.47000000,1.38252631,34,69,23,100,65,98,58,63,32,32,0,3,47,0,100,7,2
train_04708,training_writers,long_sweep,0.34819647,0.47000000,1.34981265,32,74,8,39,27,0,73,11,100,48,82,89,37,100,0,74,0
train_04709,training_writers,long_sweep,0.36054703,0.47000000,1.30357475,10,91,20,59,83,56,100,13,40,0,3,42,0,82,60,100,5
train_04710,training_writers,compact_trace,0.54463298,0.32000000,0.58755164,74,47,100,72,82,100,30,94,0,69,41,51,83,32,83,0,9
train_04711,training_writers,long_sweep,0.35748561,0.47000000,1.31473823,29,100,0,61,8,14,59,0,100,33,97,80,48,91,18,53,0
train_04712,training_writers,long_sweep,0.34082000,0.47000000,1.37902704,100,100,72,92,35,64,5,33,0,0,53,3,79,28,24,36,6
train_04713,training_writers,long_sweep,0.35227145,0.47000000,1.33419839,85,100,37,79,13,47,14,14,67,0,100,26,51,40,0,21,6
train_04714,training_writers,compact_trace,0.52174898,0.32000000,0.61332176,61,85,74,100,92,77,65,54,91,38,100,14,54,0,0,4,3
train_04715,training_writers,compact_trace,0.53418204,0.32000000,0.59904672,16,71,20,100,52,81,36,49,5,22,0,2,50,3,100,0,2
train_04716,training_writers,long_sweep,0.34339307,0.47000000,1.36869391,63,100,29,83,10,50,19,16,67,0,100,19,48,31,0,19,6
train_04717,training_writers,long_sweep,0.33805392,0.47000000,1.39031073,63,67,13,77,39,100,96,93,100,67,75,43,40,20,0,0,9
train_04718,training_writers,long_sweep,0.35582254,0.47000000,1.32088317,53,90,90,71,87,100,40,75,100,80,95,39,67,0,0,0,9
train_04719,training_writers,long_sweep,0.35524618,0.47000000,1.32302620,52,100,21,67,29,14,72,0,100,40,80,88,35,97,0,65,0
train_04720,training_writers,compact_trace,0.52491049,0.32000000,0.60962775,49,86,84,100,100,76,74,52,99,30,81,6,38,0,0,11,3
train_04721,training_writers,long_sweep,0.34457066,0.47000000,1.36401630,49,85,49,61,71,25,27,0,8,37,0,79,42,99,100,100,5
train_04722,training_writers,long_sweep,0.36046238,0.47000000,1.30388086,39,91,81,100,70,59,25,81,82,85,100,37,57,0,0,24,9
train_04723,training_writers,compact_trace,0.51536512,0.32000000,0.62091901,0,65,16,93,49,100,65,77,48,45,36,11,66,0,100,1,2
train_04724,training_writers,long_sweep,0.33997281,0.47000000,1.38246351,0,92,45,100,95,92,88,48,77,4,57,0,48,35,100,32,7
train_04725,training_writers,long_sweep,0.34341231,0.47000000,1.36861721,0,95,52,100,100,89,84,57,60,27,35,0,12,29,65,35,7
train_04726,training_writers,compact_trace,0.54623444,0.32000000,0.58582905,0,82,38,100,71,79,40,51,59,41,100,20,64,0,9,5,3
train_04727,training_writers,long_sweep,0.34899663,0.47000000,1.34671786,5,72,32,100,83,92,73,60,44,30,0,6,39,12,100,0,2
train_04728,training_writers,compact_trace,0.54456595,0.32000000,0.58762396,100,100,55,79,22,55,0,27,14,0,61,13,53,39,2,37,6
train_04729,training_writers,long_sweep,0.35087134,0.47000000,1.33952235,78,86,61,100,0,100,7,64,62,51,100,25,63,0,7,5,5
train_04730,training_writers,long_sweep,0.34618520,0.47000000,1.35765480,0,80,44,100,74,70,52,33,20,0,5,30,45,41,100,41,7
train_04731,training_writers,compact_trace,0.50980876,0.32000000,0.62768635,0,95,25,97,79,100,100,92,67,72,46,49,35,25,37,0,7
train_04732,training_writers,rising_tail,0.25320938,0.43000000,1.69819934,0,0,35,8,69,31,93,62,100,100,69,100,57,64,64,26,9
train_04733,training_writers,compact_trace,0.52960944,0.32000000,0.60421883,100,100,72,88,52,60,34,31,32,0,75,4,51,25,0,24,6
train_04734,training_writers,compact_trace,0.52808356,0.32000000,0.60596470,27,82,52,100,62,72,32,45,0,20,11,0,55,2,100,6,2
train_04735,training_writers,long_sweep,0.35618053,0.47000000,1.31955557,56,89,55,63,100,29,53,0,52,33,93,68,82,100,0,84,8
train_04736,training_writers,long_sweep,0.34846903,0.47000000,1.34875686,16,93,32,55,61,19,34,0,1,34,0,76,45,100,100,96,5
train_04737,training_writers,long_sweep,0.36154608,0.47000000,1.29997259,0,100,93,100,100,78,62,40,33,0,13,5,1,39,94,43,7
train_04738,training_writers,long_sweep,0.35680242,0.47000000,1.31725562,40,94,0,65,51,39,51,0,11,15,5,63,35,93,100,100,5
train_04739,training_writers,compact_trace,0.52972774,0.32000000,0.60408391,53,91,75,100,74,69,53,39,22,13,0,11,51,15,100,0,2
train_04740,training_writers,long_sweep,0.35475144,0.47000000,1.32487130,95,100,46,80,13,53,0,25,28,0,100,10,62,32,8,18,6
train_04741,training_writers,compact_trace,0.53459568,0.32000000,0.59858321,0,95,28,100,50,69,43,27,33,0,14,36,57,36,100,41,7
train_04742,training_writers,compact_trace,0.51697039,0.32000000,0.61899096,0,50,42,71,81,95,100,100,74,75,52,50,39,25,39,0,1
train_04743,training_writers,long_sweep,0.36130477,0.47000000,1.30084082,2,91,86,100,98,67,61,33,19,0,0,19,8,43,100,40,7
train_04744,training_writers,long_sweep,0.33917898,0.47000000,1.38569906,100,100,54,80,24,55,0,28,0,0,57,1,61,22,0,15,6
train_04745,training_writers,long_sweep,0.34183804,0.47000000,1.37492013,45,100,42,79,11,45,0,7,62,0,100,23,41,35,33,11,6
train_04746,training_writers,compact_trace,0.53443075,0.32000000,0.59876794,0,61,42,81,100,100,67,80,50,60,25,40,17,20,50,0,1
train_04747,training_writers,compact_trace,0.50200277,0.32000000,0.63744668,0,60,56,77,89,100,89,96,81,72,78,47,78,23,100,0,1
train_04748,training_writers,long_sweep,0.36468469,0.47000000,1.28878456,7,86,22,63,95,54,100,9,30,0,1,46,0,93,75,100,5
train_04749,training_writers,compact_trace,0.54307476,0.32000000,0.58923748,16,94,56,100,76,76,43,52,6,30,0,6,49,1,100,0,2
train_04750,training_writers,long_sweep,0.36232545,0.47000000,1.29717633,9,70,41,100,100,85,68,42,27,2,75,0,45,42,0,80,8
train_04751,training_writers,compact_trace,0.52649177,0.32000000,0.60779677,12,100,0,74,4,42,74,44,100,58,77,65,74,32,65,0,4
train_04752,training_writers,long_sweep,0.36528453,0.47000000,1.28666822,65,81,100,48,88,10,7,0,40,35,97,68,78,100,0,87,8
train_04753,training_writers,long_sweep,0.34131502,0.47000000,1.37702699,0,86,49,96,65,100,53,56,53,11,100,2,53,0,8,9,1
train_04754,training_writers,long_sweep,0.33798359,0.47000000,1.39060005,0,70,36,91,58,100,54,51,46,4,9,0,54,0,100,2,1
train_04755,training_writers,long_sweep,0.35823208,0.47000000,1.31199865,0,90,22,62,79,45,56,0,22,40,4,93,25,99,100,100,5
train_04756,training_writers,compact_trace,0.53841644,0.32000000,0.59433549,0,78,34,100,67,83,66,40,54,0,34,28,62,46,100,63,7
train_04757,training_writers,long_sweep,0.36045144,0.47000000,1.30392044,32,83,12,92,5,41,38,0,100,28,98,76,36,100,0,60,0
train_04758,training_writers,compact_trace,0.51270264,0.32000000,0.62414346,95,100,57,92,83,76,100,88,88,64,68,39,39,18,0,0,9
train_04759,training_writers,long_sweep,0.35873988,0.47000000,1.31014149,18,89,30,62,82,47,73,0,20,11,0,65,43,96,100,100,5
train_04760,training_writers,rising_tail,0.26201003,0.40000000,1.52665910,10,79,18,48,39,17,0,0,3,38,10,71,54,87,100,100,5
train_04761,training_writers,compact_trace,0.54530657,0.32000000,0.58682587,26,100,3,75,0,35,25,3,70,0,100,29,86,66,48,88,0
train_04762,training_writers,compact_trace,0.51850608,0.32000000,0.61715766,0,88,33,100,64,87,47,56,22,31,28,6,64,1,100,0,2
train_04763,training_writers,compact_trace,0.52903302,0.32000000,0.60487718,1,92,38,100,52,72,29,41,0,14,9,0,54,3,100,5,2
train_04764,training_writers,long_sweep,0.35624345,0.47000000,1.31932252,60,63,100,84,55,100,0,78,40,68,98,60,73,28,32,0,9
train_04765,training_writers,long_sweep,0.34906369,0.47000000,1.34645914,72,100,27,81,0,47,6,9,56,0,100,19,63,30,16,14,6
train_04766,training_writers,long_sweep,0.35401582,0.47000000,1.32762427,17,98,80,100,100,67,67,33,26,0,0,7,0,23,89,19,7
train_04767,training_writers,long_sweep,0.35362709,0.47000000,1.32908371,19,78,0,40,9,0,64,6,99,38,100,80,54,100,2,86,0
train_04768,training_writers,long_sweep,0.35823331,0.47000000,1.31199413,13,94,0,51,55,45,34,0,0,16,0,71,39,98,100,100,5
train_04769,training_writers,compact_trace,0.54225529,0.32000000,0.59012794,0,64,16,100,57,89,40,48,2,17,1,18,49,0,100,0,2
train_04770,training_writers,compact_trace,0.51825875,0.32000000,0.61745219,66,96,100,100,89,95,51,89,65,52,72,15,37,0,0,1,5
train_04771,training_writers,compact_trace,0.53902467,0.32000000,0.59366485,0,89,46,100,100,98,84,78,51,58,71,35,50,14,5,0,3
train_04772,training_writers,long_sweep,0.36456884,0.47000000,1.28919412,91,73,55,100,0,73,49,37,83,0,17,7,56,44,100,77,8
train_04773,training_writers,compact_trace,0.53551100,0.32000000,0.59756009,31,72,56,100,70,76,47,45,15,17,0,4,50,0,100,0,2
train_04774,training_writers,long_sweep,0.34760329,0.47000000,1.35211610,96,84,49,76,12,91,74,100,100,75,78,47,45,21,0,0,9
train_04775,training_writers,long_sweep,0.35820301,0.47000000,1.31210511,46,66,100,82,59,100,0,80,41,64,94,56,62,27,24,0,9
train_04776,training_writers,long_sweep,0.35010221,0.47000000,1.34246510,8,86,6,55,60,35,41,0,11,27,0,74,41,89,100,100,5
train_04777,training_writers,compact_trace,0.52653906,0.32000000,0.60774219,58,96,100,100,63,90,37,61,61,54,66,24,36,0,0,11,5
train_04778,training_writers,long_sweep,0.35663606,0.47000000,1.31787010,85,82,16,71,21,100,78,100,88,64,100,28,70,0,0,13,9
train_04779,training_writers,long_sweep,0.34496966,0.47000000,1.36243865,0,93,39,100,90,89,87,45,86,0,41,13,45,36,100,44,7
train_04780,training_writers,long_sweep,0.34870513,0.47000000,1.34784366,51,91,23,71,52,35,13,0,0,30,5,81,43,100,100,95,5
train_04781,training_writers,long_sweep,0.34535574,0.47000000,1.36091555,72,63,21,54,0,80,46,100,95,84,100,50,78,18,34,0,9
train_04782,training_writers,long_sweep,0.36275273,0.47000000,1.29564841,34,55,100,75,86,100,0,90,2,68,86,56,75,27,27,0,9
train_04783,training_writers,long_sweep,0.36089607,0.47000000,1.30231397,31,96,0,55,57,54,64,6,20,0,22,61,39,99,100,100,5
train_04784,training_writers,compact_trace,0.51730583,0.32000000,0.61858958,0,77,45,83,90,100,100,88,82,65,60,42,37,21,10,0,1
train_04785,training_writers,long_sweep,0.34105393,0.47000000,1.37808119,20,90,15,66,37,18,7,0,0,45,15,95,58,100,100,87,5
train_04786,training_writers,compact_trace,0.54609354,0.32000000,0.58598020,18,100,0,76,20,46,75,56,100,90,69,68,43,34,19,0,4
train_04787,training_writers,long_sweep,0.36148908,0.47000000,1.30017760,5,28,50,60,69,100,17,90,60,58,100,24,49,0,0,22,8
train_04788,training_writers,compact_trace,0.54153863,0.32000000,0.59090891,46,100,0,75,14,57,85,57,100,82,74,63,53,31,46,0,4
train_04789,training_writers,compact_trace,0.50394800,0.32000000,0.63498615,0,73,36,77,81,98,100,100,92,75,84,49,78,23,93,0,1
train_04790,training_writers,long_sweep,0.34573189,0.47000000,1.35943489,11,82,59,100,83,74,41,50,67,45,100,20,60,0,0,11,3
train_04791,training_writers,long_sweep,0.36339887,0.47000000,1.29334471,59,99,8,100,24,58,81,28,57,0,0,25,39,64,100,93,8
train_04792,training_writers,compact_trace,0.53500136,0.32000000,0.59812932,62,100,30,75,0,49,52,44,100,49,87,58,66,29,50,0,4
train_04793,training_writers,long_sweep,0.36815240,0.47000000,1.27664521,56,94,21,74,100,89,29,100,0,63,2,0,74,21,20,66,8
train_04794,training_writers,long_sweep,0.36783889,0.47000000,1.27773330,92,100,8,87,54,50,100,15,0,0,5,37,64,73,48,99,8
train_04795,training_writers,compact_trace,0.54071355,0.32000000,0.59181059,31,94,85,100,100,77,78,49,59,21,43,0,0,19,51,25,7
train_04796,training_writers,compact_trace,0.50437442,0.32000000,0.63444931,58,86,82,100,100,80,73,60,84,36,75,16,37,9,0,0,3
train_04797,training_writers,long_sweep,0.36955845,0.47000000,1.27178799,100,94,4,100,2,57,87,19,0,0,7,44,78,87,7,91,8
train_04798,training_writers,long_sweep,0.35420808,0.47000000,1.32690368,17,100,0,56,34,28,100,31,100,66,68,97,68,48,75,0,4
train_04799,training_writers,compact_trace,0.52229894,0.32000000,0.61267595,13,100,15,75,0,45,47,32,100,46,87,61,80,30,80,0,4
train_04800,training_writers,compact_trace,0.50394112,0.32000000,0.63499482,0,86,7,95,64,100,100,87,86,65,66,43,48,22,51,0,7
train_04801,training_writers,compact_trace,0.52857745,0.32000000,0.60539851,68,94,49,100,78,88,42,61,0,37,25,16,79,8,100,0,2
train_04802,training_writers,compact_trace,0.53495063,0.32000000,0.59818604,41,100,30,78,0,45,0,29,82,31,100,59,87,34,73,0,4
train_04803,training_writers,compact_trace,0.54425411,0.32000000,0.58796064,0,97,26,100,68,86,51,40,20,0,15,18,43,42,100,47,7
train_04804,training_writers,compact_trace,0.49098120,0.32000000,0.65175612,0,55,41,76,63,100,69,92,71,68,78,43,88,18,100,0,1
train_04805,training_writers,compact_trace,0.50268234,0.32000000,0.63658492,3,100,0,81,3,55,33,34,84,36,100,50,86,25,97,0,4
train_04806,training_writers,long_sweep,0.33843386,0.47000000,1.38874995,0,88,42,100,74,90,56,44,34,0,26,31,51,55,100,57,7
train_04807,training_writers,compact_trace,0.54533542,0.32000000,0.58679482,5,100,10,71,33,71,33,80,48,37,40,0,0,4,100,6,1
train_04808,training_writers,long_sweep,0.36677706,0.47000000,1.28143239,100,73,56,100,3,72,55,37,80,0,0,3,27,41,95,70,8
train_04809,training_writers,compact_trace,0.53511084,0.32000000,0.59800695,7,85,49,97,97,100,100,77,86,48,88,20,46,7,0,0,3
train_04810,training_writers,long_sweep,0.35247157,0.47000000,1.33344088,50,100,9,73,0,34,24,0,78,19,100,55,77,89,21,78,0
train_04811,training_writers,compact_trace,0.51096872,0.32000000,0.62626143,49,100,18,82,0,61,5,40,53,38,100,43,92,21,93,0,4
train_04812,training_writers,compact_trace,0.54471241,0.32000000,0.58746597,23,75,54,100,62,58,39,18,0,0,14,19,57,5,100,10,2
train_04813,training_writers,compact_trace,0.54230278,0.32000000,0.59007627,42,79,45,100,79,86,60,46,29,12,0,6,50,10,100,0,2
train_04814,training_writers,long_sweep,0.36195920,0.47000000,1.29848889,26,90,75,74,70,100,0,85,83,80,100,52,61,20,9,0,9
train_04815,training_writers,compact_trace,0.52056953,0.32000000,0.61471135,7,69,17,100,30,70,20,33,0,2,25,0,62,2,100,7,2
train_04816,training_writers,compact_trace,0.48811842,0.32000000,0.65557862,65,94,100,100,82,83,71,67,41,50,18,33,6,17,0,0,1
train_04817,training_writers,compact_trace,0.53438824,0.32000000,0.59881558,22,86,62,100,83,81,61,61,100,43,88,14,45,2,0,0,3
train_04818,training_writers,long_sweep,0.36862588,0.47000000,1.27500545,97,98,19,80,100,57,69,100,45,50,0,19,73,0,31,43,8
train_04819,training_writers,long_sweep,0.35278776,0.47000000,1.33224577,50,51,100,74,70,100,0,93,4,69,78,60,90,32,76,0,9
train_04820,training_writers,compact_trace,0.54133747,0.32000000,0.59112848,0,80,38,100,66,71,57,34,38,0,31,31,46,57,100,68,7
train_04821,training_writers,long_sweep,0.34457279,0.47000000,1.36400787,37,95,33,68,55,31,18,0,0,35,2,80,46,100,100,94,5
train_04822,training_writers,long_sweep,0.35528058,0.47000000,1.32289810,78,80,48,100,11,66,0,27,43,0,100,19,42,36,6,18,6
train_04823,training_writers,compact_trace,0.54193949,0.32000000,0.59047182,59,84,83,100,91,70,74,41,38,19,0,0,49,0,100,4,2
train_04824,training_writers,long_sweep,0.34631525,0.47000000,1.35714498,8,72,0,36,26,0,74,3,100,40,85,83,43,100,14,66,0
train_04825,training_writers,compact_trace,0.53758329,0.32000000,0.59525660,15,83,50,100,100,94,79,71,76,48,91,20,50,2,0,0,3
train_04826,training_writers,compact_trace,0.50356495,0.32000000,0.63546917,0,61,26,75,59,86,90,100,100,91,83,61,67,33,62,0,1
train_04827,training_writers,long_sweep,0.35975248,0.47000000,1.30645382,0,88,25,100,100,81,89,48,55,15,26,0,0,31,98,37,7
train_04828,training_writers,long_sweep,0.36347059,0.47000000,1.29308949,5,66,16,100,100,98,69,58,29,20,75,0,21,32,0,71,8
train_04829,training_writers,compact_trace,0.54744984,0.32000000,0.58452844,100,100,62,86,35,55,22,19,55,0,85,27,47,48,0,40,6
train_04830,training_writers,long_sweep,0.36777840,0.50000000,1.35951433,77,57,87,100,0,95,43,55,100,15,40,0,28,45,86,85,8
train_04831,training_writers,long_sweep,0.34473941,0.47000000,1.36334862,7,58,31,100,59,71,41,22,0,0,7,22,54,12,100,0,2
train_04832,training_writers,long_sweep,0.35795463,0.47000000,1.31301555,15,94,58,100,100,70,71,34,31,0,14,30,0,57,91,57,7
train_04833,training_writers,long_sweep,0.34358163,0.47000000,1.36794276,100,100,52,87,17,60,0,29,17,0,71,4,58,29,0,30,6
train_04834,training_writers,compact_trace,0.54209363,0.32000000,0.59030393,54,100,18,75,0,55,60,51,100,71,74,56,46,29,28,0,4
train_04835,training_writers,long_sweep,0.34083239,0.47000000,1.37897690,76,98,35,100,58,73,83,91,100,47,97,4,47,0,0,14,9
train_04836,training_writers,compact_trace,0.53606758,0.32000000,0.59693967,49,74,56,100,76,75,50,37,14,6,0,8,50,9,100,0,2
train_04837,training_writers,long_sweep,0.34258493,0.47000000,1.37192257,78,100,0,92,22,75,100,89,90,80,62,53,38,27,32,0,9
train_04838,training_writers,long_sweep,0.35981905,0.47000000,1.30621212,57,63,100,91,48,100,0,73,55,65,96,60,60,28,13,0,9
train_04839,training_writers,compact_trace,0.52195413,0.32000000,0.61308069,15,92,0,94,56,98,100,100,66,79,46,53,37,27,43,0,7
train_04840,training_writers,compact_trace,0.52994476,0.32000000,0.60383652,7,64,57,80,100,100,87,85,74,59,67,34,52,9,0,0,1
train_04841,training_writers,long_sweep,0.35759749,0.47000000,1.31432690,37,99,0,57,26,28,96,29,100,62,69,100,60,50,59,0,4
