panel_id,split_role,bath_run,film_microns,bath_solids,bath_temp_c,coat_voltage,dip_seconds,rinse_pressure,substrate_grade,line_side,pretreat_type,cratered
3340,test,south_bay,962.204623,731.228820,1631.322189,17974.567449,11264.168530,186.777292,substrate_grade_3,line_side_2,pretreat_type_2,
3341,fit,late_run,1090.964851,717.346644,2464.544183,18517.186682,10214.258458,205.319807,substrate_grade_2,line_side_2,,cratered
3342,fit,early_run,744.257765,717.304589,1657.436990,18164.132541,10452.207603,170.459519,substrate_grade_4,line_side_2,pretreat_type_1,clean
3343,fit,south_bay,1089.660081,751.908330,1549.327546,18361.634287,10478.908786,212.897027,substrate_grade_3,line_side_1,pretreat_type_2,clean
3344,test,late_run,955.222080,769.606612,1531.133323,17832.466800,10339.711457,204.702674,substrate_grade_3,line_side_3,pretreat_type_2,
3345,fit,salvage_run,851.591565,766.652528,2066.425934,18646.720159,11319.950103,213.081247,substrate_grade_3,line_side_1,,cratered
3346,validation,late_run,938.002384,749.101134,1539.366721,18759.723453,10476.048076,203.208261,substrate_grade_2,line_side_1,pretreat_type_2,clean
3347,fit,north_bay,1066.376988,755.535504,1679.339080,16750.841321,11615.325534,193.905620,substrate_grade_2,line_side_1,pretreat_type_1,clean
3348,fit,middle_run,907.395029,706.309704,1767.717820,17834.132620,10933.180538,193.311927,substrate_grade_4,line_side_1,pretreat_type_3,cratered
3349,fit,middle_run,999.474878,722.887672,2243.363695,19114.486803,12338.056091,182.214586,substrate_grade_3,line_side_2,,cratered
3350,validation,salvage_run,920.517159,691.958488,1846.498687,19116.444836,11702.449174,201.092255,substrate_grade_2,line_side_3,pretreat_type_2,cratered
3351,validation,south_bay,939.797126,677.359716,2015.790547,18606.009580,10725.270252,159.500532,substrate_grade_4,line_side_2,pretreat_type_1,cratered
3352,fit,early_run,796.778042,716.938997,1784.944562,19133.633403,11429.900752,230.148335,substrate_grade_2,line_side_2,pretreat_type_1,clean
3353,fit,early_run,848.661661,728.436136,1703.029514,17050.707072,11485.883306,169.148507,substrate_grade_2,line_side_3,pretreat_type_2,cratered
3354,fit,south_bay,1058.478793,702.377363,1869.164867,18130.399191,10243.872123,199.156236,substrate_grade_1,line_side_2,pretreat_type_3,clean
3355,fit,middle_run,812.762990,755.518726,1639.610824,17100.535461,10221.946156,226.406551,substrate_grade_2,line_side_1,pretreat_type_1,clean
3356,fit,early_run,956.384085,751.551180,1851.693673,18544.408349,11253.619023,188.809015,substrate_grade_2,line_side_2,pretreat_type_1,clean
3357,fit,middle_run,947.609635,742.091934,1466.027719,17754.732095,10662.425221,211.695955,substrate_grade_3,line_side_2,pretreat_type_1,cratered
3358,fit,late_run,850.548621,739.417739,1547.058479,17615.653108,10252.023607,190.189337,substrate_grade_1,line_side_3,pretreat_type_2,cratered
3359,fit,early_run,582.528613,,1517.401409,18948.479115,10119.488493,178.750299,substrate_grade_4,line_side_3,pretreat_type_3,cratered
3360,fit,early_run,1329.976114,795.334945,1523.728944,18009.301742,11049.152268,179.647356,substrate_grade_2,line_side_1,pretreat_type_2,clean
3361,fit,late_run,604.679454,,1835.538242,18011.047698,10750.885973,225.891026,substrate_grade_1,line_side_2,,cratered
3362,validation,north_bay,1040.494691,755.791535,1920.147048,18775.658036,11549.486121,194.586736,substrate_grade_2,line_side_1,pretreat_type_2,clean
3363,validation,salvage_run,848.899513,678.741437,1600.527271,17697.499379,10834.794603,227.556570,substrate_grade_1,line_side_2,pretreat_type_3,cratered
3364,fit,late_run,1208.472629,,1856.627075,,11022.701322,194.214610,substrate_grade_2,line_side_1,pretreat_type_2,cratered
3365,fit,middle_run,1020.661004,,1551.340452,18675.842737,10882.858243,204.113866,substrate_grade_1,line_side_2,pretreat_type_3,cratered
3366,validation,middle_run,847.577973,718.476025,1872.088645,18387.257682,10807.325354,156.106056,substrate_grade_2,line_side_1,pretreat_type_3,clean
3367,fit,middle_run,989.777195,,1656.907447,17364.736197,11954.656215,192.585349,substrate_grade_1,line_side_2,pretreat_type_3,cratered
3368,fit,early_run,1076.691935,747.102743,1429.530589,17332.983559,11489.001903,187.828659,substrate_grade_3,line_side_1,pretreat_type_1,clean
3369,fit,south_bay,826.355206,725.420622,2120.235321,17951.618161,9875.050580,192.154173,substrate_grade_2,line_side_2,pretreat_type_1,clean
3370,fit,south_bay,1105.111430,779.375336,2192.471095,,11010.327730,195.362658,substrate_grade_3,line_side_2,pretreat_type_1,cratered
3371,validation,middle_run,747.581676,711.028564,1954.474657,17758.652316,10594.235183,215.779773,substrate_grade_1,line_side_1,pretreat_type_1,clean
3372,fit,south_bay,1219.032403,801.325552,1359.436337,17035.493249,11363.478419,209.997529,substrate_grade_3,line_side_1,pretreat_type_2,clean
3373,test,salvage_run,954.441935,762.616366,1734.417059,17813.741110,9911.610365,205.534332,substrate_grade_3,line_side_1,pretreat_type_1,
3374,fit,late_run,1012.309496,761.013557,1829.673235,17993.468030,13954.418615,206.863379,substrate_grade_2,line_side_1,pretreat_type_2,cratered
3375,validation,early_run,1029.886696,750.263667,1584.038834,18429.945102,10798.964615,201.069111,substrate_grade_2,line_side_2,pretreat_type_2,clean
3376,validation,salvage_run,940.698207,672.555989,2017.673026,,10807.677209,188.806192,substrate_grade_3,line_side_2,,clean
3377,fit,south_bay,1019.731382,,1897.965708,18627.910251,9727.778922,206.685950,substrate_grade_2,line_side_1,pretreat_type_1,clean
3378,fit,south_bay,1090.459003,685.975944,1835.288260,18672.481684,11667.096972,193.876225,substrate_grade_4,line_side_1,pretreat_type_1,cratered
3379,test,middle_run,891.286998,725.878686,2088.239145,18553.995959,10472.646159,182.581678,substrate_grade_3,line_side_2,pretreat_type_1,
3380,validation,salvage_run,1112.542573,737.344454,2118.308307,18764.106161,11459.474020,237.801918,substrate_grade_2,line_side_1,pretreat_type_1,clean
3381,test,early_run,913.872937,682.845108,2038.962082,17752.548078,11667.885649,248.928925,substrate_grade_2,line_side_3,,
3382,fit,middle_run,1131.150227,761.843315,1520.521174,,11599.964087,217.055480,substrate_grade_1,line_side_2,pretreat_type_1,clean
3383,validation,middle_run,905.704636,704.517068,1884.889332,18073.509646,10686.006806,197.403609,substrate_grade_2,line_side_2,pretreat_type_2,clean
3384,fit,early_run,895.062515,748.435140,1868.246534,17713.363544,10920.802924,220.449762,substrate_grade_1,line_side_2,pretreat_type_1,clean
3385,validation,south_bay,696.009117,638.353271,1946.760196,18184.298175,10633.404096,206.872818,substrate_grade_4,line_side_3,pretreat_type_3,cratered
3386,fit,salvage_run,999.203365,729.547872,2282.272383,18298.457975,10845.980819,205.898203,substrate_grade_4,line_side_2,pretreat_type_1,clean
3387,test,middle_run,907.066200,805.419709,1574.917671,18180.023590,11007.908280,214.962766,substrate_grade_4,line_side_2,pretreat_type_1,
3388,fit,salvage_run,1023.282348,836.984389,1679.592628,16756.765915,10121.916041,225.072102,substrate_grade_1,line_side_1,pretreat_type_3,clean
3389,fit,early_run,1006.597621,772.150545,1781.666894,18148.005440,11248.862499,237.215269,substrate_grade_3,line_side_1,pretreat_type_3,clean
3390,test,north_bay,573.308062,703.521653,2131.324431,,12073.976606,206.420018,substrate_grade_2,line_side_2,pretreat_type_1,
3391,validation,early_run,1042.013092,,1946.216690,17156.038019,11514.204922,165.483747,substrate_grade_2,line_side_1,pretreat_type_1,cratered
3392,fit,early_run,928.573792,774.267896,1616.357345,18623.172205,9294.077361,198.164075,substrate_grade_4,line_side_3,pretreat_type_1,clean
3393,validation,late_run,948.027564,,2122.618227,18119.170224,12605.487306,184.157174,substrate_grade_4,line_side_2,pretreat_type_1,clean
3394,fit,salvage_run,817.770462,,1971.057770,18468.486813,11711.616263,201.819862,substrate_grade_2,line_side_2,pretreat_type_3,cratered
3395,fit,middle_run,1012.643069,722.485988,1770.649253,17299.960192,11889.398232,217.721294,substrate_grade_2,line_side_2,pretreat_type_2,clean
3396,validation,south_bay,1236.548337,794.930889,1707.409957,18333.531127,10122.134722,183.701957,substrate_grade_1,line_side_1,pretreat_type_2,clean
3397,fit,middle_run,897.443770,738.209270,1657.487321,17844.572797,11448.623222,208.386209,substrate_grade_2,line_side_1,,cratered
3398,fit,early_run,861.318257,717.361372,1827.091732,18226.984344,10888.516734,189.524004,substrate_grade_2,line_side_2,pretreat_type_1,cratered
3399,test,north_bay,1061.577146,804.820367,1246.123968,,12825.316534,194.053892,substrate_grade_2,line_side_1,,
3400,fit,north_bay,890.736190,,1304.714274,17925.738406,9977.916368,204.416532,substrate_grade_3,line_side_2,pretreat_type_2,clean
3401,validation,north_bay,903.692691,732.410378,1896.666975,18462.708787,9513.954114,164.760942,substrate_grade_4,line_side_3,pretreat_type_3,clean
3402,fit,salvage_run,962.166678,757.277426,2068.287871,18706.811115,11242.246453,224.331693,substrate_grade_2,line_side_2,pretreat_type_2,clean
3403,fit,middle_run,1035.501285,726.775418,2280.622748,18314.191853,10147.885169,242.801524,substrate_grade_2,line_side_3,pretreat_type_3,cratered
3404,fit,south_bay,910.372598,773.745126,1645.384441,17436.095872,9309.864052,198.190902,substrate_grade_2,line_side_1,pretreat_type_1,clean
3405,fit,salvage_run,920.622195,824.475702,1687.413605,19329.897624,11726.529172,201.969304,substrate_grade_2,line_side_1,pretreat_type_1,cratered
3406,fit,late_run,871.527883,,1952.665301,19102.942046,10099.871310,189.813009,substrate_grade_3,line_side_2,pretreat_type_3,cratered
3407,fit,south_bay,930.485785,744.208496,1282.873887,16774.919833,11827.745211,192.090595,substrate_grade_2,line_side_1,pretreat_type_1,clean
3408,fit,south_bay,886.539369,733.030162,1401.934103,18475.606567,11935.786370,233.999865,substrate_grade_3,line_side_1,,clean
3409,fit,middle_run,1128.863558,771.861858,1639.682644,18005.849924,9835.627116,184.808771,substrate_grade_2,line_side_1,pretreat_type_1,clean
3410,fit,early_run,1079.265109,773.255273,1800.345255,17793.985133,11165.730626,205.660533,substrate_grade_1,line_side_1,pretreat_type_2,clean
3411,fit,south_bay,847.888074,710.325661,2090.872695,,11378.101076,199.029635,substrate_grade_2,line_side_2,pretreat_type_3,cratered
3412,test,early_run,1053.964630,632.976215,2172.362222,16894.316649,11556.975655,229.798673,substrate_grade_3,line_side_3,pretreat_type_1,
3413,fit,salvage_run,889.840415,689.200326,2281.531525,20215.980922,11203.943323,204.277879,substrate_grade_3,line_side_2,pretreat_type_2,cratered
3414,fit,early_run,959.996377,706.372885,1968.639203,18086.008225,11966.550694,206.046273,substrate_grade_4,line_side_3,pretreat_type_3,cratered
3415,validation,middle_run,764.675450,730.712719,2040.436983,18291.243661,10693.671597,193.014675,substrate_grade_2,line_side_3,pretreat_type_3,cratered
3416,test,early_run,907.039961,775.238672,1470.002867,19139.248162,10642.666534,213.385578,substrate_grade_1,line_side_2,pretreat_type_2,
3417,test,late_run,1056.426876,767.559154,2092.177621,17393.623149,9765.576154,236.331990,substrate_grade_2,line_side_2,pretreat_type_2,
3418,fit,south_bay,1098.597680,723.646079,1642.178661,18391.068967,10236.903330,196.788449,substrate_grade_3,line_side_2,pretreat_type_2,cratered
3419,validation,late_run,1104.409261,771.533335,1235.210396,17514.021499,11310.749519,204.988180,substrate_grade_3,line_side_2,pretreat_type_1,clean
3420,fit,early_run,886.582090,730.395058,1669.269909,18492.516568,11351.228099,216.202443,substrate_grade_3,line_side_2,pretreat_type_2,cratered
3421,fit,early_run,1080.412921,727.631873,1488.295458,18299.311784,9263.735150,213.652167,substrate_grade_1,line_side_1,pretreat_type_2,clean
3422,test,early_run,863.252853,709.911735,1963.135461,18613.775640,11965.615882,200.205378,substrate_grade_3,line_side_3,pretreat_type_3,
3423,test,early_run,1050.184837,758.754041,1827.832697,18805.607733,10589.576745,180.947375,substrate_grade_3,line_side_1,pretreat_type_2,
3424,fit,middle_run,829.679348,734.488529,1915.398175,18205.080074,11146.756544,184.182812,substrate_grade_3,line_side_2,,clean
3425,fit,late_run,796.655832,767.829032,1847.985751,17712.026602,10182.706357,203.902882,substrate_grade_3,line_side_1,pretreat_type_3,cratered
3426,fit,south_bay,972.191187,720.713557,1665.045340,18379.333427,10854.853775,219.973092,substrate_grade_2,line_side_2,pretreat_type_1,clean
3427,fit,middle_run,885.467599,727.548856,1952.920578,17875.026745,11118.185465,199.181366,substrate_grade_3,line_side_1,pretreat_type_1,clean
3428,fit,south_bay,915.864440,,1649.685161,18841.154155,10332.699783,196.403708,substrate_grade_4,line_side_3,pretreat_type_3,clean
3429,fit,north_bay,1275.673820,713.801957,2417.702838,16644.231675,11014.172240,193.838981,substrate_grade_4,line_side_2,pretreat_type_2,clean
3430,fit,middle_run,814.736315,714.244596,1959.370467,17958.986060,10724.002800,240.548773,substrate_grade_4,line_side_2,pretreat_type_3,cratered
3431,fit,south_bay,833.591161,,1895.313241,19121.203988,9905.281833,199.946233,substrate_grade_3,line_side_1,pretreat_type_2,cratered
3432,validation,early_run,894.623891,668.716893,1987.347847,18924.311080,11226.579134,212.024683,substrate_grade_4,line_side_2,pretreat_type_2,clean
3433,validation,north_bay,877.242829,806.884271,1907.038429,18400.326728,12084.837990,171.670637,substrate_grade_2,line_side_1,pretreat_type_1,clean
3434,fit,north_bay,975.940806,747.411418,2126.080505,17616.905189,10112.440547,172.535848,substrate_grade_3,line_side_2,pretreat_type_2,clean
3435,fit,late_run,840.893813,685.221014,1668.970241,18821.346470,9771.609530,211.345495,substrate_grade_3,line_side_2,pretreat_type_3,cratered
3436,validation,early_run,1183.758996,725.270178,1970.626655,18292.056102,11767.341609,180.748585,substrate_grade_1,line_side_2,pretreat_type_1,cratered
3437,fit,middle_run,1011.903816,733.338590,1146.309651,17845.195523,9543.479577,193.953991,substrate_grade_3,line_side_1,pretreat_type_3,cratered
3438,test,early_run,901.225969,759.317990,1757.238581,19700.229944,10772.099687,230.269207,substrate_grade_1,line_side_1,pretreat_type_1,
3439,validation,early_run,1018.024375,722.225791,1976.060116,18695.806392,10407.918933,191.259592,substrate_grade_3,line_side_3,pretreat_type_2,cratered
3440,fit,salvage_run,832.477020,739.550334,2339.551883,18897.992288,12294.435292,234.068209,substrate_grade_2,line_side_3,pretreat_type_3,cratered
3441,fit,south_bay,1290.205851,750.221897,2067.298638,17828.798457,10012.708825,166.152905,substrate_grade_2,line_side_1,pretreat_type_1,clean
3442,validation,south_bay,1028.699789,785.581418,2074.077227,18749.868084,11008.843444,209.235884,substrate_grade_2,line_side_1,pretreat_type_3,clean
3443,fit,middle_run,1146.386653,,2099.429448,17754.548401,10967.019341,198.699961,substrate_grade_3,line_side_3,pretreat_type_3,cratered
3444,test,late_run,981.404401,742.229311,2066.686074,17985.741172,12681.554833,197.686892,substrate_grade_3,line_side_3,pretreat_type_1,
3445,test,salvage_run,1142.293577,718.166239,1729.575340,18345.284426,10064.805468,209.452209,substrate_grade_3,line_side_1,pretreat_type_1,
3446,fit,middle_run,1048.585749,746.589920,1380.110260,17066.456308,10850.120201,233.458224,substrate_grade_2,line_side_2,pretreat_type_2,clean
3447,validation,salvage_run,952.694183,735.359221,1654.210242,17377.185623,11479.424419,197.709719,substrate_grade_3,line_side_2,pretreat_type_2,cratered
3448,fit,south_bay,549.694485,675.713987,1856.425743,,11595.192489,183.882895,substrate_grade_3,line_side_3,pretreat_type_1,cratered
3449,test,south_bay,795.230357,686.950195,2709.002109,17847.106667,9391.743436,223.578354,substrate_grade_4,line_side_3,pretreat_type_2,
3450,validation,early_run,1170.798269,737.175853,1792.773756,17536.373302,11587.604895,226.347814,substrate_grade_2,line_side_2,pretreat_type_1,clean
3451,validation,salvage_run,1084.211736,,1607.773935,17986.100934,10129.832377,207.440807,substrate_grade_2,line_side_1,pretreat_type_1,clean
3452,fit,early_run,970.186677,724.873051,1881.438533,18041.317117,11267.247109,235.913604,substrate_grade_4,line_side_1,pretreat_type_1,clean
3453,fit,early_run,740.761347,,1957.791147,16819.467817,10774.431712,187.262795,substrate_grade_4,line_side_3,pretreat_type_3,cratered
3454,validation,north_bay,658.785648,699.611909,1935.179209,18190.218116,10094.991786,181.532733,substrate_grade_1,line_side_2,pretreat_type_1,cratered
3455,fit,north_bay,1162.047339,712.738434,1672.393366,,11503.504486,238.397218,substrate_grade_3,line_side_3,pretreat_type_1,cratered
3456,fit,north_bay,837.840492,727.257764,2514.423671,18818.272892,11010.947907,194.091895,substrate_grade_1,line_side_2,,cratered
3457,fit,late_run,845.070198,787.647658,1875.636966,17574.464532,11326.192304,209.448568,substrate_grade_3,line_side_2,pretreat_type_1,cratered
3458,fit,salvage_run,990.916331,731.329492,1667.937642,18755.018413,12445.092098,202.877483,substrate_grade_3,line_side_1,pretreat_type_2,clean
3459,fit,north_bay,981.246255,704.068706,1946.676162,,10600.789261,188.986467,substrate_grade_3,line_side_2,pretreat_type_1,clean
